product_href,img_url,Mfr_Part,Mfr,Availability,Price,Qty,Datasheet,Mount,Shape,Material ,Package,Series,Size,Product-Status,Efficiency-Type,Height Seated ,REACH_SVHC,RoHS_Status,Category,Subcategory,Name,Title,public_id
https://www.utmel.com/productdetail/mallorysonalertproductsinc-sc628hpr-5125,https://static.utmel.com/80dimg/mallorysonalertproductsinc-sc628lr-2735.jpg,SC628HPR,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-sc616j-datasheets-283.pdf,External,,,Bulk,ZA,-,Active,,43.4mm,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-sc250er-6251,https://static.utmel.com/80dimg/mallorysonalertproductsinc-sc250er-4290.jpg,SC250ER,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-sc616j-datasheets-283.pdf,Surface Mount,,,Bulk,AS,-,Active,,43.4mm,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-sc616j1-6448,https://static.utmel.com/80fimg/mallorysonalert-sc616j1-9200.jpg,SC616J-1,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-sc616j-datasheets-283.pdf,Surface Mount,,,Bulk,CMS,-,2,,43.4mm,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-sc628njr-4788,https://static.utmel.com/80dimg/mallorysonalertproductsinc-sc628njr-3239.jpg,SC628NJR,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-sc616j-datasheets-283.pdf,-,,,Bulk,AS,-,2,,43.4mm,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-sc628ejr-5648,https://static.utmel.com/80dimg/mallorysonalertproductsinc-sc628e-3156.jpg,SC628EJR,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-sc616j-datasheets-283.pdf,-,,,Bulk,CMS,-,2,,0.291 7.40mm,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-mso320r-5462,https://static.utmel.com/80dimg/mallorysonalertproductsinc-mso320r-3704.jpg,MSO320R,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-mso320r-datasheets-5804.pdf,200,,,Bulk,,-,-,,43.4mm,,,,,,,
https://www.utmel.com/productdetail/omronautomationandsafety-m2bjbh24e-4897,https://static.utmel.com/80dimg/omronautomationandsafety-m2bjbh24ed-1956.jpg,M2BJ-BH24E,,In Stock,,1,https://pdf.utmel.com/r/datasheets/omronautomationandsafety-m2bjbh24ed-datasheets-5314.pdf,Base,,,Bulk,,-,-,,43.4mm,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-sc628jwr-4206,https://static.utmel.com/80dimg/mallorysonalertproductsinc-sc628jwr-2687.jpg,SC628JWR,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-sc616j-datasheets-283.pdf,Base,,,Bulk,,-,-,,43.4mm,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-sc628afr-3049,https://static.utmel.com/80dimg/mallorysonalertproductsinc-sc628cpn-1923.jpg,SC628AFR,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-sc616j-datasheets-283.pdf,Panel,,,Bulk,,-,2,,43.4mm,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-sc628aer-3140,https://static.utmel.com/80dimg/mallorysonalertproductsinc-sc628cpn-1923.jpg,SC628AER,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-sc616j-datasheets-283.pdf,-,,,Bulk,,2,2,,43.4mm,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-za016mdsu2-6215,https://static.utmel.com/80dimg/mallorysonalertproductsinc-za028lasu2-2102.jpg,ZA016MDSU2,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-za016mdsu2-datasheets-0482.pdf,,,,Tray,,-,-,,43.4mm,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-za120lasr9-3126,https://static.utmel.com/80dimg/mallorysonalertproductsinc-za028lasu2-2102.jpg,ZA120LASR9,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-za120lasr9-datasheets-6394.pdf,-,,,Bulk,,-,-,,43.4mm,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-za016sdsu2-6207,https://static.utmel.com/80dimg/mallorysonalertproductsinc-za028lasu2-2102.jpg,ZA016SDSU2,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-za016sdsu2-datasheets-0415.pdf,-,,,Bulk,SC,-,-,,32.9mm,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-sc648aer-6591,https://static.utmel.com/80fimg/mallorysonalert-sc648aer-9621.jpg,SC648AER,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-sc616j-datasheets-283.pdf,Base,,,Bulk,ZA,-,2,,48.3mm,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-za016ldps1-6173,https://static.utmel.com/80dimg/mallorysonalertproductsinc-za028lasu2-2102.jpg,ZA016LDPS1,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-za016ldps1-datasheets-0171.pdf,Panel,,,Bulk,ZA,-,-,,43.4mm,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-za016sddl1-6198,https://static.utmel.com/80dimg/mallorysonalertproductsinc-za028lasu2-2102.jpg,ZA016SDDL1,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-za016sddl1-datasheets-0340.pdf,External,,,Bulk,AS,-,-,,43.4mm,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-za016sdss1-6212,https://static.utmel.com/80dimg/mallorysonalertproductsinc-za028lasu2-2102.jpg,ZA016SDSS1,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-za016sdss1-datasheets-0456.pdf,External,,,Bulk,CMS,-,-,,43.4mm,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-za028ldps1-6221,https://static.utmel.com/80dimg/mallorysonalertproductsinc-za028lasu2-2102.jpg,ZA028LDPS1,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-za028ldps1-datasheets-0532.pdf,-,,,Bulk,AS,-,-,,43.4mm,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-za028lasr8-6666,https://static.utmel.com/80dimg/mallorysonalertproductsinc-za028lasu2-2102.jpg,ZA028LASR8,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-za028lasr8-datasheets-3008.pdf,-,,,Bulk,CMS,-,-,,32.9mm,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-sc628afjr-3397,https://static.utmel.com/80fimg/mallorysonalert-sc628afjr-9300.jpg,SC628AFJR,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-sc616j-datasheets-283.pdf,-,,,Bulk,CMS,-,2,,43.4mm,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-za016mdps1-6309,https://static.utmel.com/80dimg/mallorysonalertproductsinc-za028lasu2-2102.jpg,ZA016MDPS1,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-za016mdps1-datasheets-0752.pdf,Base,,,Bulk,SC,-,-,,43.4mm,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-za028laps1-6535,https://static.utmel.com/80dimg/mallorysonalertproductsinc-za028lasu2-2102.jpg,ZA028LAPS1,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-za028laps1-datasheets-2086.pdf,Panel,,,Bulk,ZA,-,-,,43.4mm,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-sbs12lmmppc-4802,https://static.utmel.com/80dimg/mallorysonalertproductsinc-sbs12lmmppc-3253.jpg,SBS12LMMPPC,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-sbs12lmmppc-datasheets-2497.pdf,External,,,Bulk,ZA,-,Active,,43.4mm,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-za016sdps1-6206,https://static.utmel.com/80dimg/mallorysonalertproductsinc-za028lasu2-2102.jpg,ZA016SDPS1,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-za016sdps1-datasheets-0406.pdf,-,,,Bulk,AS,-,Active,,43.4mm,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-za016mddl1-6209,https://static.utmel.com/80dimg/mallorysonalertproductsinc-za028lasu2-2102.jpg,ZA016MDDL1,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-za016mddl1-datasheets-0430.pdf,-,,,Bulk,CMS,-,Active,,-,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-za016lddl1-6261,https://static.utmel.com/80dimg/mallorysonalertproductsinc-za028lasu2-2102.jpg,ZA016LDDL1,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-za048sasr8-datasheets-5889.pdf,Through Hole,,,Bulk,AS,-,Active,,33.6mm,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-za120madt7-6643,https://static.utmel.com/80fimg/mallorysonalert-za120madt7-1750.jpg,ZA120MADT7,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-za120madt7-datasheets-2826.pdf,-,,,Bulk,CMS,-,Active,,48.3mm,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-za120sadp3-6438,https://static.utmel.com/80dimg/mallorysonalertproductsinc-za120mact-3186.jpg,ZA120SADP3,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-za048sasr8-datasheets-5889.pdf,300,,,Bulk,-,-,Active,,43.4mm,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-za028lasr9-6665,https://static.utmel.com/80dimg/mallorysonalertproductsinc-za028lasu2-2102.jpg,ZA028LASR9,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-za028lasr9-datasheets-2999.pdf,-,,,Bulk,-,-,Active,,43.4mm,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-za028lddt8-6399,https://static.utmel.com/80dimg/mallorysonalertproductsinc-za028lasu2-2102.jpg,ZA028LDDT8,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-za028lddt8-datasheets-1071.pdf,PCB,,,Bulk,-,2,Active,,43.4mm,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-za028lddt7-6417,https://static.utmel.com/80dimg/mallorysonalertproductsinc-za028lasu2-2102.jpg,ZA028LDDT7,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-za028lddt7-datasheets-1206.pdf,-,,,Bulk,-,-,Active,,32.9mm,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-sc616wyr-4763,https://static.utmel.com/80dimg/mallorysonalertproductsinc-sc616wyr-3214.jpg,SC616WYR,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-sc616j-datasheets-283.pdf,-,,,2011,-,-,Active,,33.8mm,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-sc250hjr-2626,https://static.utmel.com/80fimg/mallorysonalert-sc250hjr-8054.jpg,SC250HJR,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-sc616j-datasheets-283.pdf,Panel,,,Bulk,-,-,Active,,43.4mm,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-sbt200fl-5080,https://static.utmel.com/80dimg/mallorysonalertproductsinc-sbt200fl-3509.jpg,SBT200FL,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-sbt200fl-datasheets-4363.pdf,-,,,Bulk,-,-,Active,,43.4mm,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-sc250hr-6449,https://static.utmel.com/80fimg/mallorysonalert-sc250hr-8020.jpg,SC250HR,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-sc250hr-datasheets-1411.pdf,-,,,Bulk,-,-,Active,,43.4mm,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-za028sdcm1-6403,https://static.utmel.com/80fimg/mallorysonalert-za028sdcm1-1663.jpg,ZA028SDCM1,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-za028sdcm1-datasheets-1098.pdf,External,,,2011,-,-,Active,,43.4mm,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-za028ldmt1-6495,https://static.utmel.com/80dimg/mallorysonalertproductsinc-za028lasu2-2102.jpg,ZA028LDMT1,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-za028ldmt1-datasheets-1761.pdf,Surface Mount,,,Bulk,-,-,Active,,13.6906mm,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-za120sadt7-6650,https://static.utmel.com/80fimg/mallorysonalert-za120sadt7-1737.jpg,ZA120SADT7,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-za120sadt7-datasheets-2882.pdf,Surface Mount,,,Bulk,-,-,Active,,43.4mm,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-za028ldmt8-6657,https://static.utmel.com/80dimg/mallorysonalertproductsinc-za028lasu2-2102.jpg,ZA028LDMT8,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-za028ldmt8-datasheets-2939.pdf,-,,,Tray,-,-,Active,,32.9mm,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-za120macm1-6670,https://static.utmel.com/80fimg/mallorysonalert-za120macm1-1525.jpg,ZA120MACM1,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-za120macm1-datasheets-3037.pdf,-,,,Bulk,-,-,Active,,43.4mm,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-za048sasr8-3031,https://static.utmel.com/80fimg/mallorysonalert-za048sasr8-8243.jpg,ZA048SASR8,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-za048sasr8-datasheets-5888.pdf,200,,,Bulk,-,1.687Dia 42.85mm,Active,,32.9mm,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-sc110fr-3083,https://static.utmel.com/80fimg/mallorysonalert-sc110fr-7265.jpg,SC110FR,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-sc616j-datasheets-283.pdf,Base,,,Bulk,-,1.687Dia 42.85mm,Active,,43.4mm,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-za048ladt8-3113,https://static.utmel.com/80fimg/mallorysonalert-za048ladt8-1619.jpg,ZA048LADT8,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-za048ladt8-datasheets-6303.pdf,Base,,,Bulk,,1.692Dia 42.98mm,Active,,43.4mm,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-za048lasr8-3123,https://static.utmel.com/80fimg/mallorysonalert-za048lasr8-1621.jpg,ZA048LASR8,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-za048lasr8-datasheets-6373.pdf,Panel,,,Bulk,,1.692Dia 42.98mm,Active,,43.4mm,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-za048lacm1-3088,https://static.utmel.com/80dimg/mallorysonalertproductsinc-za028lasu2-2102.jpg,ZA048LACM1,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-za048lacm1-datasheets-6164.pdf,-,,,Bulk,,1.692Dia 42.98mm,Active,,13.5mm,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-za048ladt7-3092,https://static.utmel.com/80fimg/mallorysonalert-za048ladt7-1616.jpg,ZA048LADT7,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-za048ladt7-datasheets-6186.pdf,-,,,Bulk,,0.906Dia 23.00mm,Active,,43.4mm,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-za048lasr9-3119,https://static.utmel.com/80fimg/mallorysonalert-za048lasr9-1614.jpg,ZA048LASR9,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-za048lasr9-datasheets-6343.pdf,-,,,Bulk,,0.480Dia 12.20mm,Active,,32.9mm,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-sc628kr-4785,https://static.utmel.com/80dimg/mallorysonalertproductsinc-sc628kr-3236.jpg,SC628KR,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-sc616j-datasheets-283.pdf,Base,,,Bulk,PK,-,Active,,13.5mm,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-za028mdsr8-6347,https://static.utmel.com/80dimg/mallorysonalertproductsinc-za028lasu2-2102.jpg,ZA028MDSR8,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-za028mdsr8-datasheets-0825.pdf,Panel,,,Bulk,PK,1.210Dia 30.74mm,Active,,32.9mm,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-za028sddt7-6416,https://static.utmel.com/80fimg/mallorysonalert-za028sddt7-1646.jpg,ZA028SDDT7,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-za028sddt7-datasheets-1197.pdf,External,,,Bulk,PK,1.692Dia 42.98mm,Active,,13.5mm,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-za120sasr8-6652,https://static.utmel.com/80fimg/mallorysonalert-za120sasr8-1735.jpg,ZA120SASR8,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-za120sasr8-datasheets-2894.pdf,External,,,Bulk,MSR,1.687Dia 42.85mm,Active,,-,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-za048madt8-6653,https://static.utmel.com/80fimg/mallorysonalert-za048madt8-1766.jpg,ZA048MADT8,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-za048madt8-datasheets-2903.pdf,-,,,Bulk,,0.472Lx0.472W 12.00mmx12.00mm,Active,,-,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-za048masr8-6723,https://static.utmel.com/80fimg/mallorysonalert-za048masr8-1600.jpg,ZA048MASR8,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-za048masr8-datasheets-3405.pdf,-,,,Bulk,,0.472Lx0.472W 12.00mmx12.00mm,Active,,-,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-za028sdsr9-6348,https://static.utmel.com/80fimg/mallorysonalert-za028sdsr9-1635.jpg,ZA028SDSR9,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-za028sdsr9-datasheets-0834.pdf,-,,,Bulk,-,-,Active,,-,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-za028sadt7-6624,https://static.utmel.com/80fimg/mallorysonalert-za028sadt7-1557.jpg,ZA028SADT7,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-za028sadt7-datasheets-2675.pdf,Base,,,Bulk,-,1.692Dia 42.98mm,Active,,-,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-za028sasr9-6633,https://static.utmel.com/80fimg/mallorysonalert-za028sasr9-1638.jpg,ZA028SASR9,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-za028sasr9-datasheets-2747.pdf,Panel,,,Bulk,-,1.210Dia 30.74mm,Active,,43.4mm,,,,,,,
https://www.utmel.com/productdetail/murataelectronics-pkm13epyh4000a0-4400,https://static.utmel.com/80dimg/murataelectronics-pkm13epyh4000a0-2862.jpg,PKM13EPYH4000-A0,,53988,,1,https://pdf.utmel.com/r/datasheets/murataelectronics-pkm22epth2002b0-datasheets-313.pdf,External,,,Bulk,-,1.692Dia 42.98mm,1 (Unlimited),,44.5mm,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-za016mdmt4-6490,https://static.utmel.com/80dimg/mallorysonalertproductsinc-za028lasu2-2102.jpg,ZA016MDMT4,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-za016mdmt4-datasheets-1721.pdf,-,,,Bulk,-,1.687Dia 42.85mm,Active,,32.9mm,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-za028ldmt7-6498,https://static.utmel.com/80dimg/mallorysonalertproductsinc-za028lasu2-2102.jpg,ZA028LDMT7,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-za028ldmt7-datasheets-1785.pdf,-,,,Bulk,-,1.687Dia 42.85mm,Active,,43.4mm,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-za016mdmt5-6503,https://static.utmel.com/80dimg/mallorysonalertproductsinc-za028lasu2-2102.jpg,ZA016MDMT5,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-za016mdmt5-datasheets-1823.pdf,Through Hole,,,Bulk,-,1.687Dia 42.85mm,Active,,43.4mm,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-za016mdmt1-6511,https://static.utmel.com/80dimg/mallorysonalertproductsinc-za028lasu2-2102.jpg,ZA016MDMT1,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-za016mdmt1-datasheets-1894.pdf,-,,,Bulk,-,1.687Dia 42.85mm,Active,,13.5mm,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-za016ldmt2-6569,https://static.utmel.com/80dimg/mallorysonalertproductsinc-za028lasu2-2102.jpg,ZA016LDMT2,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-za016ldmt2-datasheets-2304.pdf,300,,,Bulk,-,1.692Dia 42.98mm,Active,,43.4mm,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-za016ldmt4-6575,https://static.utmel.com/80dimg/mallorysonalertproductsinc-za028lasu2-2102.jpg,ZA016LDMT4,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-za016ldmt4-datasheets-2345.pdf,-,,,Bulk,-,1.692Dia 42.98mm,Active,,43.4mm,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-za028sdmt6-6669,https://static.utmel.com/80fimg/mallorysonalert-za028sdmt6-1620.jpg,ZA028SDMT6,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-za028sdmt6-datasheets-3028.pdf,PCB,,,Bulk,-,1.692Dia 42.98mm,Active,,43.4mm,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-sc616jwr-3045,https://static.utmel.com/80fimg/mallorysonalert-sc616jwr-9211.jpg,SC616JWR,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-sc616j-datasheets-283.pdf,-,,,Bulk,-,0.906Dia 23.00mm,Active,,43.4mm,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-sce028xd2dp3b-3405,https://static.utmel.com/80fimg/mallorysonalert-sce028xd2dp3b-0295.jpg,SCE028XD2DP3B,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalert-sce028xd2dp3b-datasheets-9540.pdf,-,,,Bulk,-,0.480Dia 12.20mm,Active,,48.5mm,,,,,,,
